id,title,year,journal_name,conf_name
239760393,Intrahepatic landscape of regulatory T‐cell subsets in chronically HCV‐infected patients with cirrhosis and HCC,2014,Hepatology,
239933017,Total velvet-antler polypeptide extract from Cervus nippon Temminck induces cell proliferation and activation of the PI3K-Akt signalling pathway in human peripheral blood lymphocytes,2016,Animal Production Science,
239972645,Tissue resident and follicular Treg cell differentiation is regulated by CRAC channels,2019,Nature Communications,
240023813,Zebrafish FOXP3 is required for the maintenance of immune tolerance,2017,Developmental and Comparative Immunology,
240632909,Regulatory T Cells in Allergy and Asthma,2017,Frontiers in Pediatrics,
241184170,T follicular regulatory (Tfr) cells: Dissecting the complexity of Tfr‐cell compartments,2019,Immunological Reviews,
241199603,Continuous T Cell Receptor Signals Maintain a Functional Regulatory T Cell Pool,2014,Immunity,
241975972,"Celastrol, a Chinese herbal compound, controls autoimmune inflammation by altering the balance of pathogenic and regulatory T cells in the target organ",2015,Clinical Immunology,
242681902,Molecular Classification of Primary Immunodeficiencies of T Lymphocytes,2018,,
242721683,"Peripheral and Thymic Foxp3+ Regulatory T Cells in Search of Origin, Distinction, and Function",2013,Frontiers in Immunology,
243857603,Antigen-Specific Development of Mucosal Foxp3+RORγt+ T Cells from Regulatory T Cell Precursors,2016,Journal of Immunology,
245049971,Pregnancy imprints regulatory memory that sustains anergy to fetal antigen,2012,Nature,
245909622,Deep Profiling Human T Cell Heterogeneity by Mass Cytometry.,2016,Advances in Immunology,
246776129,Effector Regulatory T Cell Differentiation and Immune Homeostasis Depend on the Transcription Factor Myb,2017,Immunity,
247162579,Hematopoietic Stem Cell-Based Therapy for HIV Disease: A Role for Regulatory T Cells,2015,Journal of clinical & cellular immunology,
247921964,"MUSASHI-Mediated Expression of JMJD3, a H3K27me3 Demethylase, Is Involved in Foamy Macrophage Generation during Mycobacterial Infection",2016,PLOS Pathogens,
248143161,PD-1 Signaling Promotes Control of Chronic Viral Infection by Restricting Type-I-Interferon-Mediated Tissue Damage,2019,Cell Reports,
248284963,In search of a new paradigm for protective immunity to TB,2014,Nature Reviews Microbiology,
248675421,BRG1-mediated immune tolerance: facilitation of Treg activation and partial independence of chromatin remodelling.,2013,The EMBO Journal,
249200699,The Transcription Factor MAZR/PATZ1 Regulates the Development of FOXP3+ Regulatory T Cells,2019,Cell Reports,
249452833,Cytokines and T Helper Cells in Diabetic Nephropathy Pathogenesis,2016,Journal of Database Management,
250644047,"Soluble factors released from activated T-lymphocytes regulate C2C12 myoblast proliferation and cellular signalling, but effects are blunted in the elderly.",2018,Journals of Gerontology Series A-biological Sciences and Medical Sciences,
251402346,To Help or To Harm,2018,,
251452816,An Introduction to Immunotherapy in the Treatment of Brain Tumors,2017,,
251577294,Cytokine mediators of chronic graft-versus-host disease,2017,Journal of Clinical Investigation,
253101318,The molecular basis of immune regulation in autoimmunity,2018,Clinical Science,
253395493,Milk: an exosomal microRNA transmitter promoting thymic regulatory T cell maturation preventing the development of atopy?,2014,Journal of Translational Medicine,
253982541,IL-2 coordinates IL-2–producing and regulatory T cell interplay,2013,Journal of Experimental Medicine,
254125883,Control of inflammatory heart disease by CD4+ T cells.,2013,Annals of the New York Academy of Sciences,
254826801,Human CD8+ T Cells in Asthma: Possible Pathways and Roles for NK-Like Subtypes,2016,Frontiers in Immunology,
255113638,"Tr1 Cells, but Not Foxp3+ Regulatory T Cells, Suppress NLRP3 Inflammasome Activation via an IL-10–Dependent Mechanism",2015,Journal of Immunology,
255177538,Until Death Do Us Part: Necrosis and Oxidation Promote the Tumor Microenvironment.,2016,Transfusion Medicine and Hemotherapy,
256533865,The mitochondrial protein TCAIM regulates activation of T cells and thereby promotes tolerance induction of allogeneic transplants.,2014,American Journal of Transplantation,
257003857,Regulatory T cell response correlates with the severity of human hantavirus infection,2014,Journal of Infection,
257254012,mTORC1 couples immune signals and metabolic programming to establish T reg -cell function,2013,Nature,
258085845,Regulatory T cells in nonlymphoid tissues,2013,Nature Immunology,
258553331,The aryl hydrocarbon receptor: a molecular pathway for the environmental control of the immune response,2013,Immunology,
259023590,Nemo-like Kinase Drives Foxp3 Stability and Is Critical for Maintenance of Immune Tolerance by Regulatory T Cells,2019,Cell Reports,
260114581,Increased IL-35 producing Tregs and CD19+IL-35+ cells are associated with disease progression in leprosy patients,2017,Cytokine,
260161545,"CD4CD8αα Lymphocytes, A Novel Human Regulatory T Cell Subset Induced by Colonic Bacteria and Deficient in Patients with Inflammatory Bowel Disease",2014,PLOS Biology,
260440223,The mechanisms shaping the repertoire of CD4+ Foxp3+ regulatory T cells,2018,Immunology,
260464054,"Organ-specific and memory treg cells: specificity, development, function, and maintenance.",2014,Frontiers in Immunology,
260520230,"Flicr, a long noncoding RNA, modulates Foxp3 expression and autoimmunity",2017,Proceedings of the National Academy of Sciences of the United States of America,
260620111,Thymus Rejuvenation After Autologous Hematopoietic Stem Cell Transplantation in Patients with Autoimmune Diseases,2019,,
260973577,The Role of Regulatory T Lymphocytes in Amyotrophic Lateral Sclerosis,2018,JAMA Neurology,
261316701,Salivary‐gland‐protective regulatory T‐cell dysfunction underlies female‐specific sialadenitis in the non‐obese diabetic mouse model of Sjögren syndrome,2018,Immunology,
261711486,Innate and adaptive systems of immunity.,2014,,
262235126,Construction of a functional thymic microenvironment from pluripotent stem cells for the induction of central tolerance,2015,Regenerative Medicine,
262307187,An expanding stage for commensal microbes in host immune regulation,2017,Cellular & Molecular Immunology,
262393847,Peripherally Induced Tolerance Depends on Peripheral Regulatory T Cells That Require Hopx To Inhibit Intrinsic IL-2 Expression,2015,Journal of Immunology,
262748741,Halofuginone-induced amino acid starvation regulates Stat3-dependent Th17 effector function and reduces established autoimmune inflammation.,2014,Journal of Immunology,
263905896,Targeting sirtuin-1 alleviates experimental autoimmune colitis by induction of Foxp3 + T-regulatory cells,2014,Mucosal Immunology,
264158457,"The second touch hypothesis: T cell activation, homing and polarization",2014,F1000Research,
265243758,Real-time immune cell interactions in target tissue during autoimmune-induced damage and graft tolerance,2014,Journal of Experimental Medicine,
265355331,Rebalancing Immune Homeostasis to Treat Autoimmune Diseases,2019,Trends in Immunology,
265946615,Multifunctions of dietary polyphenols in the regulation of intestinal inflammation,2017,Journal of Food and Drug Analysis,
266324181,MeCP2 enforces Foxp3 expression to promote regulatory T cells�?resilience to inflammation,2014,Proceedings of the National Academy of Sciences of the United States of America,
266654036,Genetic basis of myasthenia gravis �?A comprehensive review,2014,Journal of Autoimmunity,
266689387,Protein Kinase C Enzymes in the Hematopoietic and Immune Systems,2016,Annual Review of Immunology,
266710989,Individual intestinal symbionts induce a distinct population of RORγ+ regulatory T cells,2015,Science,
266735394,Regulatory T Cells in SLE: Biology and Use in Treatment,2016,Current Rheumatology Reports,
266817163,Defining inflammatory cell states in rheumatoid arthritis joint synovial tissues by integrating single-cell transcriptomics and mass cytometry,2019,Nature Immunology,
266825309,APVO210: A Bispecific Anti-CD86-IL-10 Fusion Protein (ADAPTIR�? to Induce Antigen-Specific T Regulatory Type 1 Cells,2018,Frontiers in Immunology,
268781886,Role of γ-glutamyltranspeptidase in the pathogenesis of Helicobacter suis and Helicobacter pylori infections,2015,Veterinary Research,
268961904,Are Regulatory T Cells Defective in Type 1 Diabetes and Can We Fix Them,2016,Journal of Immunology,
269458807,The footprint of TGF-β in airway remodeling of the mustard lung,2015,Inhalation Toxicology,
269564405,Dendritic cells and Th17/Treg ratio play critical roles in pathogenic process of chronic obstructive pulmonary disease,2018,Biomedicine & Pharmacotherapy,
269869200,"Metabolic Control of Treg Cell Stability, Plasticity, and Tissue-Specific Heterogeneity",2019,Frontiers in Immunology,
270163079,A pro-survival role for the intracellular granzyme B inhibitor Serpinb9 in natural killer cells during poxvirus infection,2017,Immunology and Cell Biology,
270402020,Immune Tolerance by Induced Regulatory T Cells in Asthma,2012,"Allergy, Asthma and Immunology Research",
270979309,"Regulatory T Cells: Types, Generation and Function",2014,Journal of Mazandaran University of Medical Sciences,
271131293,Mechanism of Allergic Asthma Pathogenesis by Protease Allergen,2013,Hanyang Medical Reviews,
271140410,Influence of protein fold stability on immunogenicity and its implications for vaccine design,2017,Expert Review of Vaccines,
271495861,Immunomodulatory Functions of BTLA and HVEM Govern Induction of Extrathymic Regulatory T Cells and Tolerance by Dendritic Cells,2016,Immunity,
271905576,A Brief Journey through the Immune System,2015,Clinical Journal of The American Society of Nephrology,
271928043,Control of Regulatory T Cell Differentiation by the Transcription Factors Thpok and LRF,2017,Journal of Immunology,
271961604,Canonical and Non-Canonical Wnt Signaling in Immune Cells,2018,Trends in Immunology,
272134642,T-cell tolerance in cancer,2013,Immunotherapy,
272869813,Therapeutic use of regulatory T cells for graft‐versus‐host disease,2019,British Journal of Haematology,
272896877,Disruption of Coronin 1 Signaling in T Cells Promotes Allograft Tolerance while Maintaining Anti-Pathogen Immunity,2019,Immunity,
273206836,The Role of Microbiota on the Gut Immunology,2015,Clinical Therapeutics,
273954500,Chemoattractant Receptors BLT1 and CXCR3 Regulate Antitumor Immunity by Facilitating CD8+ T Cell Migration into Tumors,2016,Journal of Immunology,
274186392,FOXP3+ Tregs require WASP to restrain Th2-mediated food allergy,2016,Journal of Clinical Investigation,
274274360,"Immunity, tolerance and autoimmunity in the liver: A comprehensive review.",2016,Journal of Autoimmunity,
274795990,TCR repertoire sequencing identifies synovial Treg cell clonotypes in the bloodstream during active inflammation in human arthritis,2017,Annals of the Rheumatic Diseases,
275199419,A Distinct Function of Regulatory T Cells in Tissue Protection,2015,Cell,
275592509,Neuroimmunoendocrine Interactions in Tumorigenesis and Breast Cancer,2019,,
275881053,Mouse Cytomegalovirus infection overrules T regulatory cell suppression on natural killer cells,2014,Virology Journal,
276294617,GITR/GITRL信号通路与支气管哮喘的研究进�?Recent Advance in GITR/GITRL Signaling Pathway and Bronchial Asthma,2013,Case reports in pediatrics,
276360495,Preparing the ground for tissue regeneration: from mechanism to therapy,2014,Nature Medicine,
276741638,Autoreactive T cells bypass negative selection and respond to self-antigen stimulation during infection,2012,Journal of Experimental Medicine,
276845303,An Emerging Role for SNARE Proteins in Dendritic Cell Function,2015,Frontiers in Immunology,
277067962,Leucine Metabolism in T Cell Activation: mTOR Signaling and Beyond,2016,Advances in Nutrition,
277868042,"Once a Treg, always a Treg?",2014,Immunological Reviews,
277933494,Loss of ovarian function in association with a high-fat diet promotes insulin resistance and disturbs adipose tissue immune homeostasis,2018,Journal of Nutritional Biochemistry,
277990943,Adenomatous polyps are driven by microbe-instigated focal inflammation and are controlled by IL-10-producing T cells.,2013,Cancer Research,
278560011,"Mucosal Interactions between Genetics, Diet, and Microbiome in Inflammatory Bowel Disease.",2016,Frontiers in Immunology,
278837106,Reversible lacrimal gland-protective regulatory T-cell dysfunction underlies male-specific autoimmune dacryoadenitis in the non-obese diabetic mouse model of Sjögren syndrome,2015,Immunology,
279122747,Impact of dietary components on NK and Treg cell function for cancer prevention,2015,Molecular Carcinogenesis,
279619972,Transcriptome analysis of inflammation-related gene expression in endothelial cells activated by complement MASP-1,2017,Scientific Reports,
279683915,The Traditional Chinese Medicine Fufang Shatai Heji (STHJ) Enhances Immune Function in Cyclophosphamide-Treated Mice,2020,Evidence-based Complementary and Alternative Medicine,
279825379,Innate lymphoid cells support regulatory T cells in the intestine through interleukin-2,2019,Nature,
279827389,A minimum number of autoimmune T cells to induce autoimmunity,2017,Cellular Immunology,
280931712,ILC2s are the predominant source of intestinal ILC-derived IL-10,2019,Journal of Experimental Medicine,
281416599,Rapamycin results in Bim-mediated loss of thymic regulatory T cells during development in organ culture.,2016,International Immunology,
281421556,The Aryl Hydrocarbon Receptor: A Key Bridging Molecule of External and Internal Chemical Signals,2015,Environmental Science & Technology,
281532029,Basic Aspects of T Helper Cell Differentiation,2017,Methods of Molecular Biology,
281865207,Human regulatory T cells (Treg) and their response to cancer,2019,,
282284512,Intranasal immunization with heat shock protein 60 induces CD4(+) CD25(+) GARP(+) and type 1 regulatory T cells and inhibits early atherosclerosis.,2016,Clinical and Experimental Immunology,
283011736,Regulation of the germinal center and humoral immunity by interleukin-21IL-21–mediated regulation of humoral immunity,2020,Journal of Experimental Medicine,
283648366,Vitamin C Facilitates Demethylation of the Foxp3 Enhancer in a Tet-Dependent Manner.,2016,Journal of Immunology,
283948134,Molecular regulation of effector and memory T cell differentiation,2014,Nature Immunology,
284063521,Bacteroides are associated with GALT iNKT cell function and reduction of microbial translocation in HIV-1 infection,2017,Mucosal Immunology,
284267577,Inhibition of CD8+ T Cell–Derived CD40 Signals Is Necessary but Not Sufficient for Foxp3+ Induced Regulatory T Cell Generation In Vivo,2013,Journal of Immunology,
284822724,Role of regulatory T cells in experimental autoimmune glomerulonephritis,2019,American Journal of Physiology-renal Physiology,
284906756,"The Varieties of Immunological Experience: Of Pathogens, Stress, and Dendritic Cells",2015,Annual Review of Immunology,
284977824,"Thymic function in the regulation of T cells, and molecular mechanisms underlying the modulation of cytokines and stress signaling (Review)",2017,Molecular Medicine Reports,
285954801,KLF2 is a rate-limiting transcription factor that can be targeted to enhance regulatory T-cell production,2014,Proceedings of the National Academy of Sciences of the United States of America,
286038076,Regulation of the Immune Response by TGF-β: From Conception to Autoimmunity and Infection,2017,Cold Spring Harbor Perspectives in Biology,
286824780,Negative immune checkpoints on T lymphocytes and their relevance to cancer immunotherapy,2015,Molecular Oncology,
286856309,Induction of T cell immunity overcomes resistance to PD-1 and CTLA-4 blockade and improves survival in pancreatic cancer,2015,,
288062545,High expression of FOXP3 in primary melanoma is associated with tumour progression,2014,British Journal of Dermatology,
288105863,Gene Therapy Induces Antigen-Specific Tolerance in Experimental Collagen-Induced Arthritis,2016,PLOS ONE,
288415091,Natural and Induced Tolerogenic Dendritic Cells,2020,Journal of Immunology,
288493313,Elucidating the role of regulatory T cells in colorectal cancer progression,2015,,
288514281,Wnt/β-Catenin Signaling Induces Integrin α4β1 in T Cells and Promotes a Progressive Neuroinflammatory Disease in Mice,2017,Journal of Immunology,
288588402,Lupus Autoimmunity and Metabolic Parameters Are Exacerbated Upon High Fat Diet-Induced Obesity Due to TLR7 Signaling,2019,Frontiers in Immunology,
288596255,Diversification and senescence of Foxp3+ regulatory T cells during experimental autoimmune encephalomyelitis,2013,European Journal of Immunology,
288821199,Fingolimod Immune Effects Beyond Its Sequestration Ability.,2019,Neurology and Therapy,
289191789,Galectin-1–Mediated Suppression of Pseudomonas aeruginosa–Induced Corneal Immunopathology,2013,Journal of Immunology,
289687068,Immune modulation by helminth parasites of ruminants: implications for vaccine development and host immune competence,2014,Parasite,
290570815,Dendritic Cells Are Both Targets and Initiators of Peripheral Immune Tolerance to Self,2013,,
291068550,"The γ c Family of Cytokines: A Pleiotropic Family That Controls Proliferation, Survival, and Differentiation",2014,,
291369718,Humoral immune response to adenovirus induce tolerogenic bystander dendritic cells that promote generation of regulatory T cells,2018,PLOS Pathogens,
291629202,"Immune Dysregulation, Polyendocrinopathy, Enteropathy, X-linked (IPEX) and IPEX-Related Disorders: an Evolving Web of Heritable Autoimmune Diseases",2013,Current Opinion in Pediatrics,
291647444,The Unique Disease Course of Children with Very Early onset-Inflammatory Bowel Disease,2019,Inflammatory Bowel Diseases,
292846705,Role of distinct CD4+ T helper subset in pathogenesis of oral lichen planus,2016,Journal of Oral Pathology & Medicine,
293112479,Alternative Splicing of FOXP3—Virtue and Vice,2018,Frontiers in Immunology,
293592130,An interleukin-33-mast cell-interleukin-2 axis suppresses papain-induced allergic inflammation by promoting regulatory t cell numbers,2015,Immunity,
294255493,Regulatory T-cells and preeclampsia: an overview of literature.,2016,Expert Review of Clinical Immunology,
294384923,Formation and activation of thermogenic fat,2015,Trends in Genetics,
294555960,Regulatory T Cells: Translational Immunology: Mechanisms and Pharmacologic Approaches,2016,,
295056119,The Alternative NF-κB Pathway in Regulatory T Cell Homeostasis and Suppressive Function,2018,Journal of Immunology,
295300969,The contrasting roles of Th17 immunity in human health and disease,2017,Microbiology and Immunology,
295477144,Effector CD4 + T Lymphocytes,2014,,
295868233,Autophagy in regulatory T cells: A double-edged sword in disease settings,2019,Molecular Immunology,
295941237,Regulation of PI-3-Kinase and Akt Signaling in T Lymphocytes and Other Cells by TNFR Family Molecules,2013,Frontiers in Immunology,
296637230,TRAF6 directs FOXP3 localization and facilitates regulatory T‐cell function through K63‐linked ubiquitination,2019,The EMBO Journal,
297086515,Attenuation of thioacetamide-induced hepatocellular injury by short-term repeated injections associated with down-regulation of metabolic enzymes and relationship with MHC class II-presenting cells,2017,Experimental and Toxicologic Pathology,
297332661,Unbalanced Neonatal CD4+ T-Cell Immunity,2014,Frontiers in Immunology,
298440107,On the elusive TCR specificity of thymic regulatory T cells,2019,American Journal of Transplantation,
298946395,Immunological landscape and immunotherapy of hepatocellular carcinoma,2015,Nature Reviews Gastroenterology & Hepatology,
299012702,Chimeric DNA Vaccines: An Effective Way to Overcome Immune Tolerance,2014,Current Topics in Microbiology and Immunology,
300529251,Regulatory T cells expressing PPAR-γ control inflammation in obesity.,2012,Cell Metabolism,
301114581,Innate and Adaptive Immune Responses to Cancer,2014,,
301294624,Distinct Contributions of Aire and Antigen-Presenting-Cell Subsets to the Generation of Self-Tolerance in the Thymus,2014,Immunity,
301337075,"Unusual Suspects in the Development of Obesity-Induced Inflammation and Insulin Resistance: NK cells, iNKT cells, and ILCs",2017,Diabetes & Metabolism Journal,
301347122,CD45 ligation expands Tregs by promoting interactions with DCs.,2014,Journal of Clinical Investigation,
301719080,Participação das células T de memória e linfócitos CD4. CD25+Foxp3 (reguladores) nos mecanismos de resistência à infecção experimental pelo trypanosoma cruzi,2013,,
302255651,Immunological effects of photodynamic therapy in the treatment of actinic keratosis and squamous cell carcinoma,2018,Photodiagnosis and Photodynamic Therapy,
303484814,Lung Disease in Mice Fatal Regulatory T Cells and Protects against + Bach2 Regulates Homeostasis of Foxp3,2014,,
303813792,The TNF Receptor Superfamily-NF-κB Axis Is Critical to Maintain Effector Regulatory T Cells in Lymphoid and Non-lymphoid Tissues,2017,Cell Reports,
304707510,Tolerogenic dendritic cells,2017,Seminars in Immunopathology,
304799109,The IL-2 cytokine family in cancer immunotherapy.,2014,Cytokine & Growth Factor Reviews,
305063891,Regulatory T cells suppress muscle inflammation and injury in muscular dystrophy,2014,Science Translational Medicine,
305096640,Human regulatory T-cell development is dictated by Interleukin-2 and -15 expressed in a non-overlapping pattern in the thymus,2015,Journal of Autoimmunity,
306191056,The role of regulatory T cells in graft-versus-host disease management,2020,Expert Review of Hematology,
306898860,Lymph node stromal cells constrain immunity via MHC class II self-antigen presentation,2014,eLife,
307028626,Linear population allocation by bistable switches in response to transient stimulation.,2014,PLOS ONE,
308422549,The microbiota in adaptive immune homeostasis and disease,2016,Nature,
308637254,Low-dose gemcitabine depletes regulatory T cells and improves survival in the orthotopic Panc02 model of pancreatic cancer.,2013,International Journal of Cancer,
309460883,Phosphatase PP2A is requisite for the function of regulatory T cells,2016,Nature Immunology,
310705796,Unlocking the Complexities of Tumor-Associated Regulatory T Cells,2018,Journal of Immunology,
310724668,Histone deacetylase function in CD4 + T cells,2018,Nature Reviews Immunology,
311169748,"Activation of latent transforming growth factor-β1, a conserved function for pregnancy-specific beta 1-glycoproteins.",2018,Molecular Human Reproduction,
311287719,Immune Dysregulation Leading to Chronic Autoimmunity,2014,,
311328563,Cutting Edge: Dynamic Expression of Id3 Defines the Stepwise Differentiation of Tissue-Resident Regulatory T Cells,2019,Journal of Immunology,
311672143,From IL-2 to IL-37: the expanding spectrum of anti-inflammatory cytokines,2012,Nature Immunology,
312279466,Glycosylation-dependent interaction between CD69 and S100A8/S100A9 complex is required for regulatory T-cell differentiation,2015,The FASEB Journal,
312832164,"T cells and intestinal commensal bacteria‐ignorance, rejection, and acceptance",2014,FEBS Letters,
313028000,Follicular Helper CD4+ T Cells in Human Neuroautoimmune Diseases and Their Animal Models,2015,Mediators of Inflammation,
314012839,Promotion of regulatory T cell induction by immunomodulatory herbal medicine licorice and its two constituents,2015,Scientific Reports,
315140094,Immunity by equilibrium.,2016,Nature Reviews Immunology,
315799647,FOXA1+ regulatory T cells: A novel T cell subset that suppresses antitumor immunity in lung cancer,2019,Biochemical and Biophysical Research Communications,
316630977,Foxp3 Exploits a Pre-Existent Enhancer Landscape for Regulatory T Cell Lineage Specification,2012,Cell,
316706053,Modulation of peanut-induced allergic immune responses by oral lactic acid bacteria-based vaccines in mice.,2014,Applied Microbiology and Biotechnology,
316899312,New allogeneic hematopoietic stem cell transplantation method: hematopoietic stem cell transplantation plus thymus transplantation for intractable diseases.,2013,Clinical & Developmental Immunology,
317454734,A mathematical perspective on CD4(+) T cell quorum-sensing.,2014,Journal of Theoretical Biology,
317523259,Potency of T-Cell Epitope-Based Peptide Vaccines in Food Allergy Treatment,2019,,
317794160,Immunology of Melanoma,2019,,
318005261,Metabolic control of regulatory T cell stability and function by TRAF3IP3 at the lysosome,2018,Journal of Experimental Medicine,
318360606,Managing regulatory T cells to improve cancer immunotherapy,2013,,
319253192,Functional heterogeneity of gut-resident regulatory T cells,2017,Clinical And Translational Immunology,
320111061,Interplay of Regulatory T Cell and Th17 Cells during Infectious Diseases in Humans and Animals,2017,Frontiers in Immunology,
320116321,Antigen in the Absence of DAMPs Promotes Immune Tolerance: The Role of Dendritic Cells and Regulatory T Cells,2018,,
321030952,Tfh Cell Differentiation and Their Function in Promoting B-Cell Responses,2014,Advances in Experimental Medicine and Biology,
321651474,Immunotherapy: A promising approach to reverse sepsis-induced immunosuppression.,2016,Pharmacological Research,
321745783,PTENtiating autoimmunity through Treg cell deregulation.,2015,Nature Immunology,
321871158,FOXP3 Is a Direct Target Of miR15a/16 in Umbilical Cord Blood Regulatory T Cells,2013,Blood,
322600899,Ash1l and lnc-Smad3 coordinate Smad3 locus accessibility to modulate iTreg polarization and T cell autoimmunity,2017,Nature Communications,
323676396,Epigenetic dynamics during CD4(+) T cells lineage commitment.,2015,The International Journal of Biochemistry & Cell Biology,
323863620,Features and roles of T helper 9 cells and interleukin 9 in immunological diseases,2019,Allergologia Et Immunopathologia,
324282488,PTPN22 Silencing in the NOD Model Indicates the Type 1 Diabetes-Associated Allele Is Not a Loss-of-Function Variant,2013,Diabetes,
324363853,TRAF3 regulates the effector function of regulatory T cells and humoral immune responses,2014,Journal of Experimental Medicine,
324411767,Immune-Suppressing Cellular Elements of the Tumor Microenvironment,2017,,
325389853,Destabilizing the autoinhibitory conformation of Zap70 induces up-regulation of inhibitory receptors and T cell unresponsiveness,2017,Journal of Experimental Medicine,
325932426,Immune�?and non‐immune‐mediated roles of regulatory T‐cells during wound healing,2019,Immunology,
325951335,Lack of TAK1 in dendritic cells inhibits the contact hypersensitivity response induced by trichloroethylene in local lymph node assay.,2016,Toxicology and Applied Pharmacology,
326014693,Aire-Dependent Thymic Development of Tumor-Associated Regulatory T Cells,2013,Science,
326459219,Mobilizing and evaluating anticancer T cells: pitfalls and solutions,2013,Expert Review of Vaccines,
327193837,Alteration of the Antitumor Immune Response by Cancer-Associated Fibroblasts,2018,Frontiers in Immunology,
327455455,FOXP3 + T Cells Recruited to Sites of Sterile Skeletal Muscle Injury Regulate the Fate of Satellite Cells and Guide Effective Tissue Regeneration,2015,PLOS ONE,
327765209,Regulation of Germinal Center Reactions by B and T Cells,2013,Antibodies,
327945889,CD5 Helps Aspiring Regulatory T Cells Ward Off Unwelcome Cytokine Advances,2015,Immunity,
328208597,"Comparing the Immunomodulatory Properties of Bone Marrow, Adipose Tissue, and Birth-Associated Tissue Mesenchymal Stromal Cells",2015,Frontiers in Immunology,
328421673,T cell receptor reversed polarity recognition of a self-antigen major histocompatibility complex.,2015,Nature Immunology,
328814092,Randomized controlled trial of primary prevention of atopy using house dust mite allergen oral immunotherapy in early childhood,2015,The Journal of Allergy and Clinical Immunology,
328843500,Beyond Adjuvants: Immunomodulation strategies to enhance T cell immunity,2015,Vaccine,
328876481,Chimeric antigen receptors and bispecific antibodies to retarget T cells in pediatric oncology,2015,Pediatric Blood & Cancer,
328955822,The panoply of αβT cells in the skin.,2014,Journal of Dermatological Science,
329443777,Two to Tango: Dialog between Immunity and Stem Cells in Health and Disease,2018,Cell,
329947825,Infection: Immunological Barriers,2019,,
330045310,CCR8 is expressed by post-positive selection CD4-lineage thymocytes but is dispensable for central tolerance induction,2018,PLOS ONE,
331229278,Innate Lymphoid Cell Regulation: Meeting the Long-Lost Cousin,2017,Trends in Immunology,
331664747,Peanut-specific type 1 regulatory T cells induced in vitro from allergic subjects are functionally impaired,2018,The Journal of Allergy and Clinical Immunology,
331831201,CD4+Foxp3+T Regulatory Cells Promote Transplantation Tolerance by Modulating Effector CD4+ T Cells in a Neuropilin-1-Dependent Manner,2019,Frontiers in Immunology,
332401518,Deep Infiltrating Endometriosis and Activation and Memory Surface Markers and Cytokine Expression in Isolated Treg Cells,2020,Reproductive Sciences,
333493308,Therapeutic opportunities for manipulating TReg cells in autoimmunity and cancer,2013,Nature Reviews Drug Discovery,
333654400,Transcription factor networks in aged naïve CD4 T cells bias lineage differentiation,2019,Aging Cell,
334011767,"Expression Pattern of Transcription Factors and Intracellular Cytokines Reveals That Clinically Cured Tuberculosis Is Accompanied by an Increase in Mycobacterium-Specific Th1, Th2, and Th17 Cells",2015,BioMed Research International,
334396774,Regulatory T Cell Numbers in Inflamed Skin Are Controlled by Local Inflammatory Cues That Upregulate CD25 and Facilitate Antigen-Driven Local Proliferation,2016,Journal of Immunology,
334859437,Characterization of Blimp-1 function in effector regulatory T cells,2018,Journal of Autoimmunity,
335095919,Characterization of Human CD39+ Th17 Cells with Suppressor Activity and Modulation in Inflammatory Bowel Disease,2014,PLOS ONE,
335245972,"Inflammation, Tumor Progression, and Immune Suppression",2013,,
335449008,Regulatory T Cells Prevent Th2 Immune Responses and Pulmonary Eosinophilia during Respiratory Syncytial Virus Infection in Mice,2013,Journal of Virology,
335711640,Adoptive transfer of CD4+Foxp3+ regulatory T cells to C57BL/6J mice during acute infection with Toxoplasma gondii down modulates the exacerbated Th1 immune response,2015,Microbes and Infection,
336234032,Tyrosine 201 of the cytoplasmic tail of CTLA-4 critically affects T regulatory cell suppressive function,2014,European Journal of Immunology,
336240280,Antitumor dendritic cell-based vaccines: lessons from 20 years of clinical trials and future perspectives.,2016,Translational Research,
336304216,Galectin-8 ameliorates murine autoimmune ocular pathology and promotes a regulatory T cell response,2015,PLOS ONE,
336774222,Can you rely on Treg cells on the rebound,2014,European Journal of Immunology,
337015122,Murine regulatory T-cells differ from conventional T-cells in resisting the CTLA-4 reversal of TCR stop-signal,2012,Blood,
337391492,A Bacterial Artificial Chromosome Reporter System for Expression of the Human FOXP3 Gene in Mouse Regulatory T-Cells,2017,Frontiers in Immunology,
337466534,"Engineered Tolerance: Tailoring Development, Function, and Antigen-Specificity of Regulatory T Cells",2017,Frontiers in Immunology,
337776776,mTORC1 signaling is crucial for regulatory T cells to suppress macrophage-mediated inflammatory response after acute myocardial infarction.,2016,Immunology and Cell Biology,
337785948,Double filtration plasmapheresis benefits myasthenia gravis patients through an immunomodulatory action.,2014,Journal of Clinical Neuroscience,
337998667,Regulatory T cells control NK cells in an insulitic lesion by depriving them of IL-2,2013,Journal of Experimental Medicine,
339283450,A subpopulation of CD103 pos ICOS pos Treg cells occurs at high frequency in lymphopenic mice and represents a lymph node specific differentiation stage,2015,European Journal of Immunology,
339663953,Different tissue phagocytes sample apoptotic cells to direct distinct homeostasis programs,2016,Nature,
340093648,"Tumor necrosis factor receptor- associated factor 6 (TRAF6) regulation of development, function, and homeostasis of the immune system.",2015,Immunological Reviews,
340135791,Epigenetic regulation of T helper cells and intestinal pathogenicity,2019,Seminars in Immunopathology,
340340354,Protein SUMOylation Is Required for Regulatory T Cell Expansion and Function,2016,Cell Reports,
