id,title,year,journal_name,conf_name
64404450,Online fingerprint template improvement,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
363910302,Bayesian approaches to Gaussian mixture modeling,1998,IEEE Transactions on Pattern Analysis and Machine Intelligence,
234480590,A combined latent class and trait model for the analysis and visualization of discrete data,2001,IEEE Transactions on Pattern Analysis and Machine Intelligence,
258059907,Learning gender with support faces,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
357031853,Mode-nding for mixtures of Gaussian distributions,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
421884514,Automatic recognition of handwritten numerical strings: a recognition and verification strategy,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
412806648,Feature selection for multiclass discrimination via mixed-integer linear programming,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
368264485,"Iterative RELIEF for Feature Weighting: Algorithms, Theories, and Applications",2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,
69455699,A pattern reordering approach based on ambiguity detection for online category learning,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
278720408,Accuracy of Pseudo-Inverse Covariance Learning—A Random Matrix Theory Analysis,2011,IEEE Transactions on Pattern Analysis and Machine Intelligence,
404042076,Optimal linear combination of neural networks for improving classification performance,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
364316806,Minimum-entropy data partitioning using reversible jump Markov chain Monte Carlo,2001,IEEE Transactions on Pattern Analysis and Machine Intelligence,
475312135,Estimating the intrinsic dimension of data with a fractal-based method,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
480943042,Neural edge enhancer for supervised edge enhancement from noisy images,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
110883838,Partial classification: the benefit of deferred decision,1998,IEEE Transactions on Pattern Analysis and Machine Intelligence,
148115521,Feature extraction using information-theoretic learning,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,
237411414,Parametric hidden Markov models for gesture recognition,1999,IEEE Transactions on Pattern Analysis and Machine Intelligence,
28467615,Unsupervised learning of human motion,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
214748994,Spectral grouping using the Nystrom method,2004,IEEE Transactions on Pattern Analysis and Machine Intelligence,
231062961,A trained spin-glass model for grouping of image primitives,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,
234792304,Detecting faces in images: a survey,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
462820782,Constructing descriptive and discriminative nonlinear features: Rayleigh coefficients in kernel feature spaces,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
430380252,Survey of Pedestrian Detection for Advanced Driver Assistance Systems,2010,IEEE Transactions on Pattern Analysis and Machine Intelligence,
437086592,Java-based Internet biometric authentication system,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
384581625,Channel smoothing: efficient robust smoothing of low-level signal features,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,
119590756,Recovering 3D human pose from monocular images,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,
328634688,Performance Generalization in Biometric Authentication Using Joint User-Specific and Sample Bootstraps,2007,IEEE Transactions on Pattern Analysis and Machine Intelligence,
430803094,Mode-finding for mixtures of Gaussian distributions,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
90902461,A noise-adaptive discriminant function and its application to blurred machine-printed Kanji recognition,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
133541661,Handwritten-Word Spotting Using Biologically Inspired Features,2008,IEEE Transactions on Pattern Analysis and Machine Intelligence,
306857016,Statistical pattern recognition: a review,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
405580707,Point Set Registration: Coherent Point Drift,2010,IEEE Transactions on Pattern Analysis and Machine Intelligence,
85166989,Support Vector Machine Classifier With Pinball Loss,2014,IEEE Transactions on Pattern Analysis and Machine Intelligence,
108248184,A hierarchical latent variable model for data visualization,1998,IEEE Transactions on Pattern Analysis and Machine Intelligence,
137457888,Mutual information theory for adaptive mixture models,2001,IEEE Transactions on Pattern Analysis and Machine Intelligence,
1521612,A Neural Network-Based Novelty Detector for Image Sequence Analysis,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,
466088868,A Unified Framework for Biometric Expert Fusion Incorporating Quality Measures,2012,IEEE Transactions on Pattern Analysis and Machine Intelligence,
336429795,Online and off-line handwriting recognition: a comprehensive survey,2000,IEEE Transactions on Pattern Analysis and Machine Intelligence,
217501601,Constructing boosting algorithms from SVMs: an application to one-class classification,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
324942421,Pose and Expression Independent Facial Landmark Localization Using Dense-SURF and the Hausdorff Distance,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,
130923273,Improving Offline Handwritten Text Recognition with Hybrid HMM/ANN Models,2011,IEEE Transactions on Pattern Analysis and Machine Intelligence,
114316391,Head Pose Estimation in Computer Vision: A Survey,2009,IEEE Transactions on Pattern Analysis and Machine Intelligence,
244963354,Online selection of discriminative tracking features,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,
219774494,Feature extraction from wavelet coefficients for pattern recognition tasks,1999,IEEE Transactions on Pattern Analysis and Machine Intelligence,
490063051,Structural graph matching using the EM algorithm and singular value decomposition,2001,IEEE Transactions on Pattern Analysis and Machine Intelligence,
78399328,Efficient Optimization of Performance Measures by Classifier Adaptation,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,
324200078,Color Constancy Using Natural Image Statistics and Scene Semantics,2011,IEEE Transactions on Pattern Analysis and Machine Intelligence,
298662623,Hierarchical GTM: constructing localized nonlinear projection manifolds in a principled way,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
382952425,A novel kernel method for clustering,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,
455779136,Face recognition based on fitting a 3D morphable model,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
282755238,A theoretical study on six classifier fusion strategies,2002,IEEE Transactions on Pattern Analysis and Machine Intelligence,
283853566,Class conditional density estimation using mixtures with constrained component sharing,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
128145420,Probability density estimation from optimally condensed data samples,2003,IEEE Transactions on Pattern Analysis and Machine Intelligence,
19692797,Supervised Learning of Quantizer Codebooks by Information Loss Minimization,2009,IEEE Transactions on Pattern Analysis and Machine Intelligence,
35515186,A Redundancy-Based Measure of Dissimilarity among Probability Distributions for Hierarchical Clustering Criteria,2008,IEEE Transactions on Pattern Analysis and Machine Intelligence,
496461737,Registration with Uncertainties and Statistical Modeling of Shapes with Variable Metric Kernels,2009,IEEE Transactions on Pattern Analysis and Machine Intelligence,
354465107,A theoretical and experimental analysis of linear combiners for multiple classifier systems,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,
115336156,Minimum classification error training for online handwriting recognition,2006,IEEE Transactions on Pattern Analysis and Machine Intelligence,
477313581,A general reconstruction of the recent expansion history of the universe,2015,Journal of Cosmology and Astroparticle Physics,
278555820,"Nuclear reaction network for primordial nucleosynthesis: a detailed analysis of rates, uncertainties and light nuclei yields",2004,Journal of Cosmology and Astroparticle Physics,
299730376,Voice phishing detection technique based on minimum classification error method incorporating codec parameters,2010,Iet Signal Processing,
251911611,Modelling speech signals using formant frequencies as an intermediate representation,2007,Iet Signal Processing,
336905288,Detecting epileptic seizures in long-term human EEG: a new approach to automatic online and real-time detection and classification of polymorphic seizure patterns.,2008,Journal of Clinical Neurophysiology,
105288059,Ensemble modelling or selecting the best model: Many could be better than one,1999,"Ai Edam Artificial Intelligence for Engineering Design, Analysis and Manufacturing",
319930497,Simplified time series representations for efficient analysis of industrial process data,2003,"Ai Edam Artificial Intelligence for Engineering Design, Analysis and Manufacturing",
42875789,Design synthesis knowledge and inductive machine learning,2001,"Ai Edam Artificial Intelligence for Engineering Design, Analysis and Manufacturing",
193341240,Atomic force microscopy metrology of catalytic nanoparticles,2010,Nanotechnologies in Russia,
257820710,Reconstrucción de la señal térmica local en la Comunidad Valenciana entre 1948 y 2011 a partir de un downscaling estadístico mediante una red neuronal artificial: detección de patrones locales de cambio,2016,Boletin De La Asociacion De Geografos Espanoles,
454412183,The Sensitivity of machine learning techniques to variations in sample size: a comparative analysis,2002,The International Journal of Digital Accounting Research,
244433410,MiRANN: A reliable approach for improved classification of precursor microRNA using Artificial Neural Network model,2012,Genomics,
316156110,Multivariate Measurement of Gene Expression Relationships,2000,Genomics,
150474131,BDLOB: Bayesian Deep Convolutional Neural Networks for Limit Order Books,2018,arXiv: Computational Finance,
228794836,Deep learning calibration of option pricing models: some pitfalls and solutions,2019,arXiv: Computational Finance,
313410929,Financial Market Directional Forecasting With Stacked Denoising Autoencoder,2019,arXiv: Computational Finance,
79611443,Electronic noses for bioreactor monitoring.,1999,Advances in Biochemical Engineering \/ Biotechnology,
199311366,The Anonymous 1821 Translation of Goethe’s Faustus: A Cluster Analytic Approach,2015,Global Journal of Human-Social Science Research,
390539896,Comparative accuracy of neural network models for diagnosing latent arterial hypertension on the basis of data on daily blood pressure monitoring,2006,Human Physiology,
121235661,Quantitative analysis of the adulteration of orange juice with sucrose using pyrolysis mass spectrometry and chemometrics,1997,Journal of Analytical and Applied Pyrolysis,
494054434,Determination of the geographical origin of Italian extra virgin olive oil using pyrolysis mass spectrometry and artificial neural networks,1997,Journal of Analytical and Applied Pyrolysis,
403448246,The One-Class Classification Approach to Data Description and to Models Applicability Domain,2010,Molecular Informatics,
35064682,Towards a Fuzzy Expert System on Toxicological Data Quality Assessment,2013,Molecular Informatics,
5690181,Using heterogeneous linguistic knowledge in local coherence identification for information retrieval,2000,Journal of Information Science,
62785910,Neural network calibrated stochastic processes: forecasting financial assets,2013,Central European Journal of Operations Research,
121253700,Phase Space Prediction of Chaotic Time Series with Nu-Support Vector Machine Regression,2005,Communications in Theoretical Physics,
346364990,ICT System Design a Implementation Using Wireless Sensors to Support Elderly In-home Assistance,2011,arXiv: Software Engineering,
123036326,The standard coder: a machine learning approach to measuring the effort required to produce source code change,2019,arXiv: Software Engineering,
394442482,A high-throughput screening system for barley/powdery mildew interactions based on automated analysis of light micrographs,2008,BMC Plant Biology,
405263071,Determining the Relative Importance of Parameters Affecting Concrete Pavement Thickness,2015,Journal of Rehabilitation in Civil Engineering,
51143880,Investigation of psycho-physiological interactions between patient and therapist during a psychodynamic therapy and their relation to speech using in terms of entropy analysis using a neural network approach,2008,New Ideas in Psychology,
173501928,A comparative analysis of the ARMA and Neural Network Models: A case of Turkish economy,2010,Iktisat Isletme Ve Finans,
465065949,Neural network approach to understanding the children’s market,2015,European Journal of Marketing,
194008773,Automatic Aircraft Target Recognition by ISAR Image Processing based on Neural Classifier,2012,International Journal of Advanced Computer Science and Applications,
163505995,Expensive Optimisation: A Metaheuristics Perspective,2013,International Journal of Advanced Computer Science and Applications,
36698559,Classification of Ultrasound Kidney Images using PCA and Neural Networks,2015,International Journal of Advanced Computer Science and Applications,
258912069,Analysis of Significant Factors for Dengue Infection Prognosis Using the Random Forest Classifier,2015,International Journal of Advanced Computer Science and Applications,
408566091,Computational Intelligence Optimization Algorithm Based on Meta-heuristic Social-Spider: Case Study on CT Liver Tumor Diagnosis,2016,International Journal of Advanced Computer Science and Applications,
359916073,Static Filtered Sky Color Constancy,2016,International Journal of Advanced Computer Science and Applications,
170511997,Finite Element Method Combined with Neural Networks for Power System Grounding Investigation,2017,International Journal of Advanced Computer Science and Applications,
384201930,Expensive Optimisation: A Metaheuristics Perspective,2013,International Journal of Advanced Computer Science and Applications,
498858412,Adaptacyjny-neuronowy obserwator Luenbergera zastosowany w estymacji zmiennych stanu układu dwumasowego,2014,Przegląd Elektrotechniczny,
294611624,Application of probabilistic neural networks for detection of mechanical faults in electric motors,2009,Przegląd Elektrotechniczny,
293138450,ICA method and RBF neural network for prediction improvement,2007,Przegląd Elektrotechniczny,
405245163,Zastosowanie radialnej sieci neuronowej jako adaptacyjnego regulatora prędkości napędu dwumasowego,2014,Przegląd Elektrotechniczny,
133671910,Adaptive neural speed control of the induction motor drive,2013,Przegląd Elektrotechniczny,
145281467,Rotor Fault Detection of the Converter-Fed Induction Motor using General Regression Neural Networks,2012,Przegląd Elektrotechniczny,
126515772,Feed Forward Artificial Neural Network: Tool for Early Detection of Ovarian Cancer,2011,Scientia Pharmaceutica,
388893802,Exploiting Hierarchy in Text Categorization,1999,Information Retrieval,
238482251,Splitting Global Solar Radiation into Diffuse and Direct Normal Fractions Using Artificial Neural Networks,2012,Energy Sources Part A-recovery Utilization and Environmental Effects,
291797403,Estimation of Diffuse Fraction of Global Solar Radiation Using Artificial Neural Networks,2009,Energy Sources Part A-recovery Utilization and Environmental Effects,
306324255,The Estimation of Solar Radiation for Different Time Periods,2010,Energy Sources Part A-recovery Utilization and Environmental Effects,
19933065,"An Analysis of Wind Speed Prediction Using Artificial Neural Networks: A Case Study in Manjil, Iran",2012,Energy Sources Part A-recovery Utilization and Environmental Effects,
390631879,The Use of Artificial Neural Networks in Reservoir Permeability Estimation From Well Logs: Focus on Different Network Training Algorithms,2014,Energy Sources Part A-recovery Utilization and Environmental Effects,
464783595,A modification of the Social Force Model can reproduce experimental data of pedestrian flows in normal conditions,2009,Physica A-statistical Mechanics and Its Applications,
312598053,Stability analysis for coupled systems with time delay on networks,2012,Physica A-statistical Mechanics and Its Applications,
218861022,Pricing financial derivatives with neural networks,2004,Physica A-statistical Mechanics and Its Applications,
46129339,A granular time series approach to long-term forecasting and trend forecasting,2008,Physica A-statistical Mechanics and Its Applications,
427980675,Statistical physics of interacting neural networks,2001,Physica A-statistical Mechanics and Its Applications,
96343076,"Correlation and complexity analysis of well logs via Lyapunov, Hurst, Lempel–Ziv and neural network algorithms",2009,Physica A-statistical Mechanics and Its Applications,
480622607,Detection of algorithmic trading,2017,Physica A-statistical Mechanics and Its Applications,
242755650,Combining neural networks and signed particles to simulate quantum systems more efficiently,2018,Physica A-statistical Mechanics and Its Applications,
339952055,Information processing by networks of quantum decision makers,2018,Physica A-statistical Mechanics and Its Applications,
295405703,Application of natural computation inspired method in community detection,2019,Physica A-statistical Mechanics and Its Applications,
43996130,Neural network and regression methods for optimizations between two meteorological factors,2019,Physica A-statistical Mechanics and Its Applications,
365315100,ANN modeling of strain-induced martensite and its applications in metastable austenitic stainless steels,2009,Journal of Alloys and Compounds,
455711691,Using adaptive scheduling for increased resiliency in passive asynchronous replication,2007,Innovations in Systems and Software Engineering,
494719527,An artificial intelligence approach to predict gross heating value of lignocellulosic fuels,2017,Journal of The Energy Institute,
151203369,Building Decision Trees with Constraints,2003,Data Mining and Knowledge Discovery,
291297825,The Role of Occam‘s Razor in Knowledge Discovery,1999,Data Mining and Knowledge Discovery,
170019962,Maximum and Minimum Likelihood Hebbian Learning for Exploratory Projection Pursuit,2004,Data Mining and Knowledge Discovery,
287616805,Data Clustering with Partial Supervision,2006,Data Mining and Knowledge Discovery,
300407453,A Tutorial on Support Vector Machines for Pattern Recognition,1998,Data Mining and Knowledge Discovery,
432796794,Techniques of Cluster Algorithms in Data Mining,2002,Data Mining and Knowledge Discovery,
271637162,Spatial autocorrelation and entropy for renewable energy forecasting,2019,Data Mining and Knowledge Discovery,
393106617,A Nonlinear Statistical Model of Turbulent air-sea Fluxes,2007,Monthly Weather Review,
377517329,Model Tuning with Canonical Correlation Analysis,2014,Monthly Weather Review,
320594071,Neural Networks for Postprocessing Model Output: ARPS,2003,Monthly Weather Review,
427354370,Variance-Based Sensitivity Analysis: An Illustration on the Lorenz'63 Model,2013,Monthly Weather Review,
243006573,Multivariate Minimum Residual Method for Cloud Retrieval. Part I: Theoretical Aspects and Simulated Observation Experiments,2014,Monthly Weather Review,
398322297,Coupling Neural Networks to Incomplete Dynamical Systems via Variational Data Assimilation,2001,Monthly Weather Review,
136234394,An Objective Model for Identifying Secondary Eyewall Formation in Hurricanes,2009,Monthly Weather Review,
284286825,On the Uniqueness of Gandin and Murphy's Equitable Performance Measures,1999,Monthly Weather Review,
391218916,A comparison of the ability of black box and neural network models of ARX structure to represent a fluidized bed anaerobic digestion process,1999,Water Research,
451828498,Robust predictive modelling of water pollution using biomarker data.,2010,Water Research,
308543835,Neural network predictors of average score per taxon and number of families at unpolluted river sites in Great Britain,1998,Water Research,
364073307,Neural networks provide superior description of Giardia lamblia inactivation by free chlorine,2004,Water Research,
20771935,Application of the Kohonen neural network in coastal water management: methodological development for the assessment and prediction of water quality.,2001,Water Research,
413774109,Analysis of a municipal wastewater treatment plant using a neural network-based pattern analysis,2003,Water Research,
184273490,Exploring national identification programs among web‐enabled professionals,2008,Industrial Management and Data Systems,
246012388,Real-time detection and recognition of traffic signs,2010,IEEE Transactions on Intelligent Transportation Systems,
13704491,Weather Adaptive Traffic Prediction Using Neurowavelet Models,2013,IEEE Transactions on Intelligent Transportation Systems,
400254659,"Maritime Traffic Monitoring Based on Vessel Detection, Tracking, State Estimation, and Trajectory Prediction",2012,IEEE Transactions on Intelligent Transportation Systems,
60876072,A Two-Phase Method of Detecting Abnormalities in Aircraft Flight Data and Ranking Their Impact on Individual Flights,2012,IEEE Transactions on Intelligent Transportation Systems,
24717791,Floating Car Data Augmentation Based on Infrastructure Sensors and Neural Networks,2012,IEEE Transactions on Intelligent Transportation Systems,
176367707,An Intelligent Multifeature Statistical Approach for the Discrimination of Driving Conditions of a Hybrid Electric Vehicle,2011,IEEE Transactions on Intelligent Transportation Systems,
344912480,License Plate Recognition From Still Images and Video Sequences: A Survey,2008,IEEE Transactions on Intelligent Transportation Systems,
43743174,An Aggregation Approach to Short-Term Traffic Flow Prediction,2009,IEEE Transactions on Intelligent Transportation Systems,
118345166,Prediction Intervals to Account for Uncertainties in Travel Time Prediction,2011,IEEE Transactions on Intelligent Transportation Systems,
422540004,Online Learning Solutions for Freeway Travel Time Prediction,2008,IEEE Transactions on Intelligent Transportation Systems,
249003959,A License Plate-Recognition Algorithm for Intelligent Transportation System Applications,2006,IEEE Transactions on Intelligent Transportation Systems,
447163976,Real-Time Rear-End Collision-Warning System Using a Multilayer Perceptron Neural Network,2016,IEEE Transactions on Intelligent Transportation Systems,
111268771,Neural network iterative diagonalization method to solve eigenvalue problems in quantum mechanics.,2015,Physical Chemistry Chemical Physics,
126197374,Representing the potential-energy surface of protonated water clusters by high-dimensional neural network potentials,2015,Physical Chemistry Chemical Physics,
375350672,Radial basis function networks for obtaining long range dispersion coefficients from second virial data,2000,Physical Chemistry Chemical Physics,
55166488,A critical comparison of neural network potentials for molecular reaction dynamics with exact permutation symmetry,2019,Physical Chemistry Chemical Physics,
345500496,Screening test data analysis for liver disease prediction model using growth curve.,2003,Biomedicine & Pharmacotherapy,
54225615,"Assisting the diagnosis of Graves' hyperthyroidism with pattern recognition methods and a set of three routine tests parameters, and their correlations with free T4 levels: Extension to male patients.",2011,Biomedicine & Pharmacotherapy,
373896312,Assisting the diagnosis of Graves�?hyperthyroidism with Bayesian-type and SOM-type neural networks by making use of a set of three routine tests and their correlation with free T4,2010,Biomedicine & Pharmacotherapy,
416163869,Deep proteome profiling of sera from never-smoked lung cancer patients,2007,Biomedicine & Pharmacotherapy,
295510353,Efficient mapping algorithm of multilayer neural network on torus architecture,2003,IEEE Transactions on Parallel and Distributed Systems,
155020992,Dynamic Resource Provisioning in Massively Multiplayer Online Games,2011,IEEE Transactions on Parallel and Distributed Systems,
136728961,Modeling Marine Electromagnetic Survey with Radial Basis Function Networks,2011,Journal of ICT Research and Applications,
258288570,Wireless security through RF fingerprinting,2007,Canadian Journal of Electrical and Computer Engineering-revue Canadienne De Genie Electrique Et Informatique,
99754461,Object Oriented Models vs. Data Analysis �?Is This the Right Alternative?,2017,arXiv: History and Overview,
91715537,An ensemble-based model of PM2.5 concentration across the contiguous United States with high spatiotemporal resolution,2019,Environment International,
125107030,Can Machine Learning Methods Predict Extubation Outcome in Premature Infants as well as Clinicians,2013,Journal of Neonatal Biology,
247348657,"NEURAL networks and consumer behavior: NEURAL models, logistic regression, and the behavioral perspective model",2017,Behavior Analyst,
332124740,Prognostic models in medicine - AI and statistical approaches,2001,International Journal of Population Geography,
296819615,DATA CLUSTERING USING A REORGANIZING NEURAL NETWORK,2006,Cybernetics and Systems,
344792062,AUTOMATIC CLASSIFICATION OF NEURAL SPIKE ACTIVITY: AN APPLICATION OF MINIMUM DISTANCE CLASSIFIERS,2003,Cybernetics and Systems,
400894150,Neural networks for modeling gene-gene interactions in association studies,2009,BMC Genetics,
119371526,Artificial neural networks modeling gene-environment interaction,2012,BMC Genetics,
311616649,The challenge for genetic epidemiologists: how to analyze large numbers of SNPs in relation to complex diseases,2006,BMC Genetics,
143346976,Application of two machine learning algorithms to genetic association studies in the presence of covariates,2008,BMC Genetics,
175321138,"Prediction of Properties of Unknotted Spliced Ends of Yarns Using Multiple Regression and ArtificialNeural Networks.Part 1, Identification of Spliced Joints of Combed Wool Yarn by Artificial Neural Networks and Multiple Regression",2008,Fibres & Textiles in Eastern Europe,
156344229,Neural-network analysis of irradiation hardening in low-activation steels,2006,Journal of Nuclear Materials,
37531167,Prediction and mitigation of disruptions in ASDEX Upgrade,2001,Journal of Nuclear Materials,
64156526,Nuclear fuel pellet inspection using artificial neural networks,1999,Journal of Nuclear Materials,
121821997,Prediction of radiation induced hardening of reactor pressure vessel steels using artificial neural networks,2011,Journal of Nuclear Materials,
146970114,Reactor pressure vessel embrittlement: Insights from neural network modelling,2018,Journal of Nuclear Materials,
96255838,AutoBayes: a system for generating data analysis programs from statistical models,2003,Journal of Functional Programming,
349159797,Hierarchical mixtures of naive Bayes classifiers,2002,Journal of Functional Programming,
394766879,Neural network based model for estimation of the level of anisotropy of unbound aggregate systems,2018,Transportation geotechnics,
483056403,Structural health monitoring of a cable-stayed bridge with Bayesian neural networks,2015,Structure and Infrastructure Engineering,
151145598,An approach for optimizing pavement design–redesign parameters in PPP projects,2007,Structure and Infrastructure Engineering,
203132011,Structural integrity monitoring for dependability,2011,Structure and Infrastructure Engineering,
458280755,Investigation concerning structural health monitoring of an instrumented cable-stayed bridge,2009,Structure and Infrastructure Engineering,
369996913,Simulating pavement structural condition using artificial neural networks,2016,Structure and Infrastructure Engineering,
90239818,A Model with Back-Propagation Algorithm for the Estimation of Irreducible Water Saturation,2011,Advanced Materials Research,
479118035,Signal Separation Based on Focused Neural Network Filter,2012,Advanced Materials Research,
411672880,Acoustic Emission Source Location Based on Signal Features,2006,Advanced Materials Research,
279111272,The Precipitation and Dissolution of Alloy Iron Carbides in Vacuum Carburization Processes for Automotive and Aircraft Applications - Part II,2012,Advanced Materials Research,
322560978,A Modeling of Vinyl Acetate Synthesis Process Based on Genetic Algorithm Optimization Neural Network,2013,Advanced Materials Research,
205859031,Time Series Analysis and Data Prediction of Large Databases: An Application to Electricity Demand Prediction,2013,Advanced Materials Research,
485794376,The Research on Semi-Supervised Support Vector Data Description Multi-Classification Algorithm,2011,Advanced Materials Research,
55765770,Machine Learning Based Teaching Quality Evaluation,2011,Advanced Materials Research,
85901803,Estimating the Uncertainty of a Multilayer Perceptron Using the Monte Carlo Method,2012,Advanced Materials Research,
266357514,Conflict monitoring and cognitive control.,2001,Psychological Review,
306864208,Encoder: a connectionist model of how learning to visually encode fixated text images improves reading fluency.,2004,Psychological Review,
222860483,Short-Term Memory for Serial Order: A Recurrent Neural Network Model,2006,Psychological Review,
336918584,A theory of interactive parallel processing: new capacity measures and predictions for a response time inequality series.,2004,Psychological Review,
429758584,"Reconciling reinforcement learning models with behavioral extinction and renewal: Implications for addiction, relapse, and problem gambling",2007,Psychological Review,
447873583,"Phonology, Reading Acquisition, and Dyslexia: Insights from Connectionist Models",1999,Psychological Review,
45089853,Modelling production uncertainties using the adaptive neuro-fuzzy inference system,2015,South African Journal of Industrial Engineering,
204660148,Prediction of N-terminal protein sorting signals,1997,Current Opinion in Structural Biology,
29050939,Morphological feature selection and neural classification for electronic components,2009,Journal of Engineering Science and Technology Review,
488566711,"Load forecasting, dynamic pricing and DSM in smart grid: A review",2016,Renewable & Sustainable Energy Reviews,
48773066,Computational intelligence in wave energy: Comprehensive review and case study,2016,Renewable & Sustainable Energy Reviews,
36942463,Structural health monitoring of offshore wind turbines: A review through the Statistical Pattern Recognition Paradigm,2016,Renewable & Sustainable Energy Reviews,
274512122,A comprehensive overview of maximum power extraction methods for PV systems,2017,Renewable & Sustainable Energy Reviews,
326665616,Sounding-derived indices for neural network based short-term thunderstorm and rainfall forecasts,2007,Atmospheric Research,
441955357,Artificial neural network based microwave precipitation estimation using scattering index and polarization corrected temperature,2011,Atmospheric Research,
273997765,Evaluation of statistical downscaling in short range precipitation forecasting.,2009,Atmospheric Research,
399895677,Accurate precipitation prediction with support vector classifiers: A study including novel predictive variables and observational data,2014,Atmospheric Research,
247981574,Carbon dioxide fluxes from an urban area in Beijing,2012,Atmospheric Research,
260268051,Prediction of Indian summer monsoon rainfall using Niño indices: A neural network approach,2011,Atmospheric Research,
132588075,"Drought forecasting in eastern Australia using multivariate adaptive regression spline, least square support vector machine and M5Tree model",2017,Atmospheric Research,
247347330,Input selection and data-driven model performance optimization to predict the Standardized Precipitation and Evaporation Index in a drought-prone region,2018,Atmospheric Research,
215211149,Multi-model ensemble predictions of precipitation and temperature using machine learning algorithms,2020,Atmospheric Research,
429705094,The Core and Accessory Genomes of Burkholderia pseudomallei: Implications for Human Melioidosis,2008,PLOS Pathogens,
247376929,The subspace method in Hilbert space,2001,Systems and Computers in Japan,
365715371,Acquisition of learning processing in a navigation task using a functional parts combination model,2006,Systems and Computers in Japan,
103058758,Bidirectional clustering of weights for neural networks with common weights,2007,Systems and Computers in Japan,
22958855,Rapid discriminative learning based on misclassification measure,2006,Systems and Computers in Japan,
480832595,A robust method for recognition of monetary amount printed by checkwriter,2004,Systems and Computers in Japan,
434983767,Multi‐viewpoint gesture recognition by an integrated continuous state machine,2003,Systems and Computers in Japan,
323626618,Optimal linear combination of neural network classifiers based on the minimum classification error criterion,2000,Systems and Computers in Japan,
406838633,"Neural regression model, resampling and diagnosis",2006,Systems and Computers in Japan,
43101433,Parametric mixture model for multitopic text,2006,Systems and Computers in Japan,
108651098,A Fast Automatic Recognition and Location Algorithm for Fetal Genital Organs in Ultrasound Images,2009,Journal of Zhejiang University-science B,
201795533,New prior distribution for Bayesian neural network and learning via Hamiltonian Monte Carlo,2019,Evolving Systems,
495507586,MFOFLANN: moth flame optimized functional link artificial neural network for prediction of earthquake magnitude,2019,Evolving Systems,
470000274,A comparison of artificial neural networks and partial least squares modelling for the rapid detection of the microbial spoilage of beef fillets based on Fourier transform infrared spectral fingerprints.,2011,Food Microbiology,
214136295,Modeling and forecasting interval time series with threshold models,2015,Advanced Data Analysis and Classification,
375708735,A helpfulness modeling framework for electronic word-of-mouth on consumer opinion platforms,2011,ACM Transactions on Intelligent Systems and Technology,
68499250,Implementation of a virtual sensor on a hot dip galvanizing line for zinc coating thickness estimation,2006,Revue De Metallurgie-cahiers D Informations Techniques,
195410632,Energy spectrum and mass composition of high-energy cosmic rays,2003,Reports on Progress in Physics,
269581027,Machine learning for quantum mechanics in a nutshell,2015,International Journal of Quantum Chemistry,
98326133,Neural Networks to Approach Potential Energy Surfaces: Application to a Molecular Dynamics Simulation,2007,International Journal of Quantum Chemistry,
178432909,Constructing high‐dimensional neural network potentials: A tutorial review,2015,International Journal of Quantum Chemistry,
470318600,Information Theoretic Learning and local modeling for binary and multiclass classification,2012,Progress in Artificial Intelligence,
46806271,An automatic methodology for construction of multi-classifier systems based on the combination of selection and fusion,2014,Progress in Artificial Intelligence,
329489395,Use of the self-organising map network (SOMNet) as a decision support system for regional mental health planning,2018,Health Research Policy and Systems,
467490647,2006: celebrating 75 years of AI - history and outlook: the next 25 years,2007,arXiv: Artificial Intelligence,
